session_id,customer_id,session_date,acquisition_channel,product_viewed,added_to_cart,checkout_started,order_id
567,734,2024-12-01,organic,1,1,1,567.0
568,832,2024-12-02,organic,1,1,1,
569,627,2024-12-02,ads_google,1,1,1,569.0
570,801,2024-12-02,ads_social,1,1,1,570.0
571,82,2024-12-03,ads_social,1,1,1,571.0
572,781,2024-12-03,partner,1,1,1,572.0
573,859,2024-12-03,seo,1,1,1,573.0
574,332,2024-12-03,seo,1,1,1,574.0
575,716,2024-12-04,ads_social,1,1,1,575.0
576,542,2024-12-04,seo,1,1,1,576.0
577,78,2024-12-04,partner,1,1,1,577.0
578,233,2024-12-05,ads_google,1,1,1,578.0
579,529,2024-12-05,seo,1,1,1,579.0
580,715,2024-12-05,organic,1,1,1,580.0
581,653,2024-12-05,organic,1,1,1,581.0
582,354,2024-12-06,organic,1,1,1,582.0
583,457,2024-12-06,partner,1,1,1,
584,715,2024-12-06,organic,1,1,1,584.0
585,758,2024-12-06,seo,1,1,1,585.0
586,542,2024-12-07,seo,1,1,1,586.0
587,394,2024-12-07,referral,1,1,1,587.0
588,749,2024-12-07,organic,1,1,1,588.0
589,200,2024-12-07,organic,1,1,1,589.0
590,332,2024-12-07,seo,1,1,1,590.0
591,798,2024-12-08,ads_social,1,1,1,591.0
592,384,2024-12-09,organic,1,1,1,592.0
593,580,2024-12-09,seo,1,1,1,593.0
594,245,2024-12-09,ads_social,1,1,1,594.0
595,370,2024-12-10,seo,1,1,1,595.0
596,501,2024-12-10,seo,1,1,1,596.0
597,649,2024-12-10,ads_google,1,1,1,597.0
598,772,2024-12-10,organic,1,1,1,598.0
599,562,2024-12-10,ads_google,1,1,1,599.0
600,602,2024-12-11,referral,1,1,1,
601,831,2024-12-11,ads_google,1,1,1,601.0
602,321,2024-12-11,ads_social,1,1,1,602.0
603,472,2024-12-12,ads_social,1,1,1,603.0
604,196,2024-12-12,organic,1,1,1,604.0
605,892,2024-12-12,partner,1,1,1,605.0
606,844,2024-12-13,organic,1,1,1,606.0
607,181,2024-12-13,ads_google,1,1,1,607.0
608,634,2024-12-13,referral,1,1,1,
609,446,2024-12-14,partner,1,1,1,609.0
610,128,2024-12-14,organic,1,1,1,
611,210,2024-12-14,ads_social,1,1,1,611.0
612,644,2024-12-14,seo,1,1,1,612.0
613,696,2024-12-14,organic,1,1,1,613.0
614,834,2024-12-15,ads_google,1,1,1,614.0
615,194,2024-12-15,seo,1,1,1,615.0
616,248,2024-12-15,referral,1,1,1,616.0
617,466,2024-12-15,organic,1,1,1,
618,457,2024-12-16,partner,1,1,1,618.0
619,365,2024-12-17,organic,1,1,1,619.0
620,560,2024-12-18,ads_google,1,1,1,620.0
621,478,2024-12-18,ads_google,1,1,1,621.0
622,127,2024-12-18,ads_social,1,1,1,
623,529,2024-12-19,seo,1,1,1,623.0
624,631,2024-12-19,organic,1,1,1,624.0
625,851,2024-12-19,ads_google,1,1,1,625.0
626,735,2024-12-20,organic,1,1,1,626.0
627,844,2024-12-20,organic,1,1,1,627.0
628,679,2024-12-20,partner,1,1,1,628.0
629,303,2024-12-21,ads_social,1,1,1,629.0
630,894,2024-12-21,seo,1,1,1,630.0
631,821,2024-12-21,seo,1,1,1,631.0
632,358,2024-12-21,referral,1,1,1,632.0
633,337,2024-12-21,ads_social,1,1,1,633.0
634,102,2024-12-21,ads_google,1,1,1,634.0
635,378,2024-12-21,ads_social,1,1,1,635.0
636,31,2024-12-22,seo,1,1,1,636.0
637,497,2024-12-23,seo,1,1,1,637.0
638,865,2024-12-23,ads_social,1,1,1,638.0
639,697,2024-12-23,organic,1,1,1,639.0
640,699,2024-12-24,ads_google,1,1,1,640.0
641,200,2024-12-24,organic,1,1,1,641.0
642,892,2024-12-24,partner,1,1,1,642.0
643,526,2024-12-24,partner,1,1,1,
644,228,2024-12-24,ads_social,1,1,1,
645,484,2024-12-25,organic,1,1,1,645.0
646,529,2024-12-25,seo,1,1,1,646.0
647,117,2024-12-26,organic,1,1,1,647.0
648,332,2024-12-27,seo,1,1,1,648.0
649,328,2024-12-27,ads_social,1,1,1,649.0
650,8,2024-12-27,organic,1,1,1,650.0
651,311,2024-12-27,seo,1,1,1,651.0
652,82,2024-12-28,ads_social,1,1,1,652.0
653,580,2024-12-28,seo,1,1,1,653.0
654,337,2024-12-28,ads_social,1,1,1,654.0
655,593,2024-12-28,ads_google,1,1,1,655.0
656,869,2024-12-29,ads_google,1,1,1,656.0
657,395,2024-12-29,ads_social,1,1,1,657.0
658,654,2024-12-30,partner,1,1,1,658.0
659,326,2024-12-31,ads_social,1,1,1,659.0
660,875,2024-12-31,ads_social,1,1,1,660.0
661,697,2025-01-01,organic,1,1,1,661.0
662,807,2025-01-01,ads_google,1,1,1,662.0
663,861,2025-01-01,referral,1,1,1,663.0
664,817,2025-01-01,referral,1,1,1,664.0
665,403,2025-01-02,ads_google,1,1,1,665.0
666,40,2025-01-02,organic,1,1,1,666.0
667,856,2025-01-02,partner,1,1,1,
668,460,2025-01-02,ads_google,1,1,1,668.0
669,872,2025-01-02,referral,1,1,1,669.0
670,368,2025-01-02,seo,1,1,1,670.0
671,297,2025-01-03,organic,1,1,1,671.0
672,527,2025-01-03,seo,1,1,1,672.0
673,872,2025-01-03,referral,1,1,1,673.0
674,704,2025-01-04,ads_social,1,1,1,674.0
675,233,2025-01-04,ads_google,1,1,1,675.0
676,863,2025-01-04,ads_social,1,1,1,676.0
677,244,2025-01-04,ads_social,1,1,1,
678,775,2025-01-04,referral,1,1,1,678.0
679,571,2025-01-05,ads_social,1,1,1,679.0
680,200,2025-01-05,organic,1,1,1,680.0
681,744,2025-01-05,partner,1,1,1,
682,295,2025-01-06,organic,1,1,1,682.0
683,201,2025-01-06,ads_google,1,1,1,683.0
684,643,2025-01-06,ads_social,1,1,1,684.0
685,690,2025-01-07,partner,1,1,1,
686,170,2025-01-07,ads_social,1,1,1,686.0
687,268,2025-01-08,organic,1,1,1,687.0
688,892,2025-01-08,partner,1,1,1,688.0
689,101,2025-01-08,referral,1,1,1,689.0
690,556,2025-01-10,ads_google,1,1,1,690.0
691,878,2025-01-10,partner,1,1,1,691.0
692,288,2025-01-10,ads_google,1,1,1,692.0
693,789,2025-01-10,ads_google,1,1,1,693.0
694,462,2025-01-10,organic,1,1,1,694.0
695,594,2025-01-10,seo,1,1,1,695.0
696,274,2025-01-11,organic,1,1,1,696.0
697,339,2025-01-11,partner,1,1,1,697.0
698,878,2025-01-11,partner,1,1,1,698.0
699,414,2025-01-12,seo,1,1,1,699.0
700,644,2025-01-12,seo,1,1,1,700.0
701,168,2025-01-12,ads_social,1,1,1,701.0
702,798,2025-01-13,ads_social,1,1,1,
703,736,2025-01-13,ads_google,1,1,1,703.0
704,636,2025-01-13,ads_google,1,1,1,704.0
705,631,2025-01-14,organic,1,1,1,705.0
706,119,2025-01-14,organic,1,1,1,706.0
707,382,2025-01-14,ads_social,1,1,1,707.0
708,838,2025-01-14,seo,1,1,1,708.0
709,356,2025-01-14,ads_google,1,1,1,709.0
710,504,2025-01-15,ads_social,1,1,1,710.0
711,428,2025-01-15,partner,1,1,1,711.0
712,167,2025-01-15,organic,1,1,1,712.0
713,332,2025-01-15,seo,1,1,1,713.0
714,849,2025-01-15,ads_social,1,1,1,714.0
715,644,2025-01-16,seo,1,1,1,
716,361,2025-01-16,ads_google,1,1,1,716.0
717,446,2025-01-16,partner,1,1,1,717.0
718,74,2025-01-16,organic,1,1,1,718.0
719,825,2025-01-16,seo,1,1,1,719.0
720,28,2025-01-16,partner,1,1,1,720.0
721,332,2025-01-16,seo,1,1,1,721.0
722,12,2025-01-16,referral,1,1,1,722.0
723,403,2025-01-16,ads_google,1,1,1,723.0
724,779,2025-01-16,referral,1,1,1,724.0
725,381,2025-01-17,seo,1,1,1,725.0
726,457,2025-01-17,partner,1,1,1,726.0
727,886,2025-01-17,seo,1,1,1,727.0
728,148,2025-01-17,organic,1,1,1,728.0
729,619,2025-01-17,ads_social,1,1,1,
730,640,2025-01-18,ads_google,1,1,1,730.0
731,460,2025-01-18,ads_google,1,1,1,731.0
732,588,2025-01-18,ads_social,1,1,1,732.0
733,334,2025-01-19,ads_google,1,1,1,733.0
734,96,2025-01-19,ads_social,1,1,1,734.0
735,227,2025-01-19,ads_google,1,1,1,735.0
736,14,2025-01-19,seo,1,1,1,736.0
737,829,2025-01-19,seo,1,1,1,737.0
738,747,2025-01-20,ads_social,1,1,1,738.0
739,746,2025-01-20,ads_social,1,1,1,739.0
740,172,2025-01-20,ads_social,1,1,1,740.0
741,317,2025-01-20,ads_google,1,1,1,741.0
742,342,2025-01-21,referral,1,1,1,742.0
743,823,2025-01-21,referral,1,1,1,743.0
744,532,2025-01-21,organic,1,1,1,744.0
745,179,2025-01-22,organic,1,1,1,745.0
746,616,2025-01-22,ads_social,1,1,1,746.0
747,624,2025-01-22,organic,1,1,1,747.0
748,444,2025-01-22,ads_social,1,1,1,748.0
749,599,2025-01-23,ads_google,1,1,1,749.0
750,594,2025-01-23,seo,1,1,1,750.0
751,464,2025-01-23,seo,1,1,1,751.0
752,751,2025-01-23,ads_social,1,1,1,752.0
753,118,2025-01-24,seo,1,1,1,753.0
754,713,2025-01-24,ads_social,1,1,1,754.0
755,89,2025-01-24,organic,1,1,1,755.0
756,648,2025-01-24,referral,1,1,1,756.0
757,603,2025-01-24,ads_google,1,1,1,757.0
758,692,2025-01-24,ads_social,1,1,1,758.0
759,252,2025-01-24,seo,1,1,1,759.0
760,289,2025-01-24,ads_google,1,1,1,760.0
761,856,2025-01-25,partner,1,1,1,761.0
762,236,2025-01-25,ads_social,1,1,1,762.0
763,878,2025-01-25,partner,1,1,1,
764,275,2025-01-25,referral,1,1,1,764.0
765,78,2025-01-25,partner,1,1,1,
766,393,2025-01-25,ads_google,1,1,1,766.0
767,295,2025-01-25,organic,1,1,1,767.0
768,321,2025-01-26,ads_social,1,1,1,768.0
769,45,2025-01-26,organic,1,1,1,769.0
770,475,2025-01-26,organic,1,1,1,770.0
771,396,2025-01-26,organic,1,1,1,771.0
772,575,2025-01-27,ads_social,1,1,1,772.0
773,305,2025-01-27,seo,1,1,1,773.0
774,328,2025-01-27,ads_social,1,1,1,774.0
775,443,2025-01-27,organic,1,1,1,775.0
776,326,2025-01-27,ads_social,1,1,1,
777,832,2025-01-27,organic,1,1,1,777.0
778,328,2025-01-27,ads_social,1,1,1,
779,640,2025-01-27,ads_google,1,1,1,
780,244,2025-01-28,ads_social,1,1,1,780.0
781,185,2025-01-28,ads_social,1,1,1,781.0
782,663,2025-01-28,ads_google,1,1,1,782.0
783,404,2025-01-28,organic,1,1,1,783.0
784,623,2025-01-29,organic,1,1,1,784.0
785,749,2025-01-29,organic,1,1,1,785.0
786,274,2025-01-29,organic,1,1,1,786.0
787,643,2025-01-29,ads_social,1,1,1,787.0
788,716,2025-01-30,ads_social,1,1,1,788.0
789,378,2025-01-30,ads_social,1,1,1,789.0
790,460,2025-01-31,ads_google,1,1,1,790.0
791,407,2025-01-31,ads_social,1,1,1,791.0
792,354,2025-01-31,organic,1,1,1,792.0
793,305,2025-01-31,seo,1,1,1,793.0
794,380,2025-01-31,seo,1,1,1,794.0
795,449,2025-01-31,organic,1,1,1,795.0
796,444,2025-02-01,ads_social,1,1,1,796.0
797,664,2025-02-01,ads_google,1,1,1,797.0
798,526,2025-02-01,partner,1,1,1,798.0
799,850,2025-02-02,ads_google,1,1,1,799.0
800,462,2025-02-02,organic,1,1,1,800.0
801,496,2025-02-02,ads_social,1,1,1,801.0
802,42,2025-02-02,ads_google,1,1,1,802.0
803,87,2025-02-03,ads_google,1,1,1,803.0
804,863,2025-02-04,ads_social,1,1,1,804.0
805,126,2025-02-04,referral,1,1,1,
806,366,2025-02-05,ads_social,1,1,1,806.0
807,185,2025-02-05,ads_social,1,1,1,
808,477,2025-02-05,referral,1,1,1,
809,179,2025-02-05,organic,1,1,1,809.0
810,168,2025-02-05,ads_social,1,1,1,810.0
811,331,2025-02-05,seo,1,1,1,811.0
812,558,2025-02-05,ads_social,1,1,1,812.0
813,10,2025-02-05,ads_social,1,1,1,813.0
814,886,2025-02-06,seo,1,1,1,814.0
815,193,2025-02-06,seo,1,1,1,815.0
816,62,2025-02-06,organic,1,1,1,816.0
817,845,2025-02-06,ads_social,1,1,1,817.0
818,847,2025-02-06,ads_google,1,1,1,818.0
819,87,2025-02-07,ads_google,1,1,1,
820,497,2025-02-07,seo,1,1,1,820.0
821,274,2025-02-07,organic,1,1,1,821.0
822,295,2025-02-07,organic,1,1,1,822.0
823,603,2025-02-07,ads_google,1,1,1,
824,126,2025-02-08,referral,1,1,1,824.0
825,5,2025-02-08,ads_google,1,1,1,825.0
826,633,2025-02-08,organic,1,1,1,826.0
827,732,2025-02-08,ads_google,1,1,1,827.0
828,599,2025-02-08,ads_google,1,1,1,828.0
829,295,2025-02-08,organic,1,1,1,829.0
830,744,2025-02-09,partner,1,1,1,830.0
831,616,2025-02-09,ads_social,1,1,1,831.0
832,555,2025-02-09,seo,1,1,1,832.0
833,235,2025-02-09,seo,1,1,1,833.0
834,742,2025-02-10,ads_social,1,1,1,834.0
835,5,2025-02-10,ads_google,1,1,1,835.0
836,723,2025-02-10,ads_social,1,1,1,836.0
837,829,2025-02-10,seo,1,1,1,837.0
838,332,2025-02-10,seo,1,1,1,
839,362,2025-02-10,partner,1,1,1,839.0
840,633,2025-02-12,organic,1,1,1,840.0
841,859,2025-02-12,seo,1,1,1,841.0
842,358,2025-02-13,referral,1,1,1,
843,430,2025-02-13,ads_social,1,1,1,843.0
844,264,2025-02-13,partner,1,1,1,844.0
845,872,2025-02-13,referral,1,1,1,845.0
846,74,2025-02-13,organic,1,1,1,846.0
847,560,2025-02-13,ads_google,1,1,1,847.0
848,12,2025-02-13,referral,1,1,1,848.0
849,734,2025-02-14,organic,1,1,1,849.0
850,425,2025-02-14,ads_google,1,1,1,850.0
851,710,2025-02-14,organic,1,1,1,851.0
852,152,2025-02-14,ads_google,1,1,1,852.0
853,230,2025-02-15,ads_google,1,1,1,853.0
854,57,2025-02-15,ads_social,1,1,1,854.0
855,664,2025-02-15,ads_google,1,1,1,855.0
856,157,2025-02-15,ads_social,1,1,1,856.0
857,825,2025-02-15,seo,1,1,1,857.0
858,34,2025-02-16,organic,1,1,1,858.0
859,388,2025-02-16,organic,1,1,1,859.0
860,747,2025-02-16,ads_social,1,1,1,860.0
861,50,2025-02-16,partner,1,1,1,861.0
862,27,2025-02-16,ads_google,1,1,1,862.0
863,259,2025-02-17,organic,1,1,1,863.0
864,353,2025-02-17,ads_social,1,1,1,864.0
865,654,2025-02-17,partner,1,1,1,865.0
866,365,2025-02-17,organic,1,1,1,866.0
867,397,2025-02-18,ads_social,1,1,1,867.0
868,748,2025-02-18,referral,1,1,1,868.0
869,90,2025-02-18,organic,1,1,1,869.0
870,757,2025-02-18,ads_social,1,1,1,
871,855,2025-02-19,seo,1,1,1,871.0
872,428,2025-02-19,partner,1,1,1,872.0
873,406,2025-02-19,organic,1,1,1,873.0
874,819,2025-02-19,organic,1,1,1,874.0
875,74,2025-02-19,organic,1,1,1,875.0
876,488,2025-02-20,ads_social,1,1,1,876.0
877,744,2025-02-20,partner,1,1,1,877.0
878,119,2025-02-20,organic,1,1,1,878.0
879,850,2025-02-21,ads_google,1,1,1,879.0
880,150,2025-02-21,seo,1,1,1,880.0
881,403,2025-02-21,ads_google,1,1,1,881.0
882,346,2025-02-21,referral,1,1,1,882.0
883,875,2025-02-22,ads_social,1,1,1,883.0
884,714,2025-02-22,seo,1,1,1,884.0
885,577,2025-02-23,ads_social,1,1,1,885.0
886,837,2025-02-23,ads_social,1,1,1,886.0
887,587,2025-02-23,referral,1,1,1,887.0
888,315,2025-02-23,organic,1,1,1,888.0
889,486,2025-02-23,ads_google,1,1,1,889.0
890,695,2025-02-24,organic,1,1,1,890.0
891,192,2025-02-24,organic,1,1,1,891.0
892,379,2025-02-25,partner,1,1,1,892.0
893,18,2025-02-25,referral,1,1,1,
894,10,2025-02-26,ads_social,1,1,1,894.0
895,626,2025-02-26,organic,1,1,1,
896,360,2025-02-26,seo,1,1,1,896.0
897,704,2025-02-26,ads_social,1,1,1,897.0
898,486,2025-02-26,ads_google,1,1,1,898.0
899,738,2025-02-27,ads_google,1,1,1,899.0
900,73,2025-02-27,organic,1,1,1,900.0
901,234,2025-02-28,ads_google,1,1,1,901.0
902,196,2025-02-28,organic,1,1,1,902.0
903,20,2025-02-28,seo,1,1,1,903.0
904,361,2025-02-28,ads_google,1,1,1,904.0
905,554,2025-02-28,ads_social,1,1,1,905.0
906,630,2025-03-01,ads_google,1,1,1,906.0
907,428,2025-03-01,partner,1,1,1,907.0
908,268,2025-03-01,organic,1,1,1,908.0
909,82,2025-03-01,ads_social,1,1,1,909.0
910,514,2025-03-01,organic,1,1,1,910.0
911,815,2025-03-02,partner,1,1,1,911.0
912,43,2025-03-02,ads_social,1,1,1,912.0
913,536,2025-03-03,ads_social,1,1,1,913.0
914,863,2025-03-03,ads_social,1,1,1,914.0
915,874,2025-03-03,organic,1,1,1,915.0
916,270,2025-03-03,ads_google,1,1,1,916.0
917,587,2025-03-05,referral,1,1,1,917.0
918,311,2025-03-05,seo,1,1,1,918.0
919,832,2025-03-05,organic,1,1,1,919.0
920,562,2025-03-05,ads_google,1,1,1,920.0
921,283,2025-03-06,ads_social,1,1,1,921.0
922,503,2025-03-07,organic,1,1,1,922.0
923,428,2025-03-07,partner,1,1,1,923.0
924,74,2025-03-07,organic,1,1,1,924.0
925,704,2025-03-07,ads_social,1,1,1,925.0
926,613,2025-03-07,partner,1,1,1,926.0
927,312,2025-03-07,ads_social,1,1,1,927.0
928,247,2025-03-07,seo,1,1,1,928.0
929,868,2025-03-08,partner,1,1,1,929.0
930,784,2025-03-08,ads_google,1,1,1,930.0
931,838,2025-03-08,seo,1,1,1,931.0
932,703,2025-03-09,organic,1,1,1,932.0
933,65,2025-03-09,ads_google,1,1,1,933.0
934,817,2025-03-09,referral,1,1,1,934.0
935,342,2025-03-09,referral,1,1,1,935.0
936,167,2025-03-09,organic,1,1,1,936.0
937,171,2025-03-09,referral,1,1,1,937.0
938,848,2025-03-10,seo,1,1,1,938.0
939,82,2025-03-10,ads_social,1,1,1,939.0
940,241,2025-03-11,seo,1,1,1,940.0
941,525,2025-03-11,seo,1,1,1,941.0
942,305,2025-03-11,seo,1,1,1,942.0
943,172,2025-03-12,ads_social,1,1,1,943.0
944,418,2025-03-13,organic,1,1,1,944.0
945,613,2025-03-13,partner,1,1,1,945.0
946,580,2025-03-13,seo,1,1,1,946.0
947,580,2025-03-13,seo,1,1,1,947.0
948,819,2025-03-13,organic,1,1,1,948.0
949,247,2025-03-13,seo,1,1,1,949.0
950,530,2025-03-13,organic,1,1,1,950.0
951,184,2025-03-13,seo,1,1,1,951.0
952,839,2025-03-13,ads_social,1,1,1,952.0
953,844,2025-03-13,organic,1,1,1,953.0
954,130,2025-03-13,referral,1,1,1,954.0
955,763,2025-03-14,ads_google,1,1,1,955.0
956,482,2025-03-14,partner,1,1,1,956.0
957,33,2025-03-14,seo,1,1,1,957.0
958,33,2025-03-15,seo,1,1,1,958.0
959,873,2025-03-15,ads_social,1,1,1,959.0
960,567,2025-03-15,ads_google,1,1,1,960.0
961,48,2025-03-15,ads_social,1,1,1,961.0
962,738,2025-03-15,ads_google,1,1,1,962.0
963,714,2025-03-15,seo,1,1,1,963.0
964,130,2025-03-15,referral,1,1,1,964.0
965,184,2025-03-15,seo,1,1,1,965.0
966,765,2025-03-15,organic,1,1,1,966.0
967,148,2025-03-15,organic,1,1,1,967.0
968,231,2025-03-15,seo,1,1,1,968.0
969,421,2025-03-16,ads_google,1,1,1,969.0
970,9,2025-03-16,seo,1,1,1,970.0
971,316,2025-03-17,seo,1,1,1,971.0
972,856,2025-03-17,partner,1,1,1,972.0
973,638,2025-03-17,organic,1,1,1,973.0
974,196,2025-03-18,organic,1,1,1,974.0
975,136,2025-03-18,partner,1,1,1,975.0
976,554,2025-03-18,ads_social,1,1,1,976.0
977,378,2025-03-18,ads_social,1,1,1,977.0
978,736,2025-03-19,ads_google,1,1,1,978.0
979,426,2025-03-19,ads_google,1,1,1,979.0
980,725,2025-03-19,seo,1,1,1,980.0
981,381,2025-03-19,seo,1,1,1,981.0
982,745,2025-03-19,ads_social,1,1,1,982.0
983,247,2025-03-19,seo,1,1,1,983.0
984,271,2025-03-20,partner,1,1,1,984.0
985,841,2025-03-20,ads_social,1,1,1,985.0
986,626,2025-03-20,organic,1,1,1,986.0
987,282,2025-03-20,ads_social,1,1,1,987.0
988,420,2025-03-21,ads_google,1,1,1,988.0
989,337,2025-03-21,ads_social,1,1,1,989.0
990,259,2025-03-21,organic,1,1,1,990.0
991,127,2025-03-21,ads_social,1,1,1,991.0
992,715,2025-03-21,organic,1,1,1,992.0
993,281,2025-03-21,ads_google,1,1,1,993.0
994,157,2025-03-21,ads_social,1,1,1,994.0
995,397,2025-03-22,ads_social,1,1,1,995.0
996,9,2025-03-23,seo,1,1,1,
997,728,2025-03-23,ads_google,1,1,1,997.0
998,771,2025-03-23,ads_google,1,1,1,998.0
999,767,2025-03-23,ads_google,1,1,1,999.0
1000,428,2025-03-23,partner,1,1,1,1000.0
1001,563,2025-03-24,organic,1,1,1,1001.0
1002,306,2025-03-24,ads_google,1,1,1,1002.0
1003,201,2025-03-24,ads_google,1,1,1,1003.0
1004,135,2025-03-25,organic,1,1,1,1004.0
1005,296,2025-03-25,partner,1,1,1,1005.0
1006,362,2025-03-25,partner,1,1,1,1006.0
1007,762,2025-03-25,seo,1,1,1,1007.0
1008,848,2025-03-25,seo,1,1,1,1008.0
1009,835,2025-03-25,ads_social,1,1,1,1009.0
1010,165,2025-03-25,organic,1,1,1,1010.0
1011,318,2025-03-27,organic,1,1,1,1011.0
1012,360,2025-03-27,seo,1,1,1,1012.0
1013,331,2025-03-28,seo,1,1,1,1013.0
1014,117,2025-03-28,organic,1,1,1,1014.0
1015,714,2025-03-28,seo,1,1,1,1015.0
1016,141,2025-03-28,partner,1,1,1,1016.0
1017,730,2025-03-28,ads_google,1,1,1,1017.0
1018,544,2025-03-28,seo,1,1,1,1018.0
1019,180,2025-03-29,ads_google,1,1,1,1019.0
1020,299,2025-03-29,ads_google,1,1,1,1020.0
1021,171,2025-03-29,referral,1,1,1,1021.0
1022,28,2025-03-29,partner,1,1,1,1022.0
1023,630,2025-03-29,ads_google,1,1,1,1023.0
1024,420,2025-03-30,ads_google,1,1,1,1024.0
1025,91,2025-03-30,partner,1,1,1,1025.0
1026,334,2025-03-30,ads_google,1,1,1,1026.0
1027,360,2025-03-30,seo,1,1,1,1027.0
1028,738,2025-03-31,ads_google,1,1,1,1028.0
1029,783,2025-04-01,ads_social,1,1,1,1029.0
1030,606,2025-04-01,referral,1,1,1,1030.0
1031,771,2025-04-01,ads_google,1,1,1,1031.0
1032,823,2025-04-01,referral,1,1,1,1032.0
1033,261,2025-04-01,ads_social,1,1,1,1033.0
1034,354,2025-04-01,organic,1,1,1,1034.0
1035,162,2025-04-01,seo,1,1,1,1035.0
1036,636,2025-04-01,ads_google,1,1,1,1036.0
1037,141,2025-04-02,partner,1,1,1,1037.0
1038,64,2025-04-02,organic,1,1,1,1038.0
1039,449,2025-04-02,organic,1,1,1,1039.0
1040,303,2025-04-02,ads_social,1,1,1,1040.0
1041,723,2025-04-02,ads_social,1,1,1,1041.0
1042,208,2025-04-03,ads_social,1,1,1,1042.0
1043,606,2025-04-03,referral,1,1,1,1043.0
1044,283,2025-04-03,ads_social,1,1,1,1044.0
1045,198,2025-04-03,organic,1,1,1,1045.0
1046,766,2025-04-04,ads_social,1,1,1,1046.0
1047,478,2025-04-04,ads_google,1,1,1,
1048,789,2025-04-04,ads_google,1,1,1,1048.0
1049,852,2025-04-04,organic,1,1,1,1049.0
1050,505,2025-04-04,referral,1,1,1,1050.0
1051,776,2025-04-05,ads_social,1,1,1,1051.0
1052,519,2025-04-05,ads_google,1,1,1,1052.0
1053,451,2025-04-05,ads_google,1,1,1,1053.0
1054,282,2025-04-05,ads_social,1,1,1,1054.0
1055,31,2025-04-05,seo,1,1,1,1055.0
1056,702,2025-04-06,organic,1,1,1,1056.0
1057,310,2025-04-06,partner,1,1,1,
1058,326,2025-04-06,ads_social,1,1,1,1058.0
1059,742,2025-04-06,ads_social,1,1,1,1059.0
1060,723,2025-04-06,ads_social,1,1,1,1060.0
1061,198,2025-04-06,organic,1,1,1,1061.0
1062,606,2025-04-06,referral,1,1,1,1062.0
1063,275,2025-04-07,referral,1,1,1,1063.0
1064,159,2025-04-07,seo,1,1,1,1064.0
1065,820,2025-04-07,organic,1,1,1,1065.0
1066,185,2025-04-07,ads_social,1,1,1,1066.0
1067,349,2025-04-07,seo,1,1,1,1067.0
1068,365,2025-04-07,organic,1,1,1,1068.0
1069,48,2025-04-08,ads_social,1,1,1,1069.0
1070,651,2025-04-09,ads_google,1,1,1,1070.0
1071,205,2025-04-09,organic,1,1,1,1071.0
1072,809,2025-04-09,organic,1,1,1,1072.0
1073,809,2025-04-09,organic,1,1,1,1073.0
1074,110,2025-04-09,referral,1,1,1,1074.0
1075,863,2025-04-09,ads_social,1,1,1,1075.0
1076,190,2025-04-10,ads_google,1,1,1,1076.0
1077,704,2025-04-10,ads_social,1,1,1,1077.0
1078,97,2025-04-10,partner,1,1,1,1078.0
1079,173,2025-04-10,ads_social,1,1,1,1079.0
1080,414,2025-04-10,seo,1,1,1,1080.0
1081,264,2025-04-10,partner,1,1,1,1081.0
1082,150,2025-04-10,seo,1,1,1,1082.0
1083,626,2025-04-11,organic,1,1,1,1083.0
1084,50,2025-04-11,partner,1,1,1,1084.0
1085,62,2025-04-11,organic,1,1,1,1085.0
1086,869,2025-04-13,ads_google,1,1,1,1086.0
1087,479,2025-04-13,partner,1,1,1,1087.0
1088,861,2025-04-13,referral,1,1,1,1088.0
1089,39,2025-04-13,referral,1,1,1,1089.0
1090,784,2025-04-13,ads_google,1,1,1,1090.0
1091,781,2025-04-13,partner,1,1,1,1091.0
1092,894,2025-04-14,seo,1,1,1,
1093,103,2025-04-14,ads_google,1,1,1,1093.0
1094,219,2025-04-14,ads_google,1,1,1,1094.0
1095,472,2025-04-14,ads_social,1,1,1,1095.0
1096,165,2025-04-14,organic,1,1,1,1096.0
1097,383,2025-04-15,ads_social,1,1,1,1097.0
1098,110,2025-04-15,referral,1,1,1,1098.0
1099,736,2025-04-15,ads_google,1,1,1,1099.0
1100,82,2025-04-15,ads_social,1,1,1,1100.0
1101,472,2025-04-16,ads_social,1,1,1,1101.0
1102,56,2025-04-16,ads_google,1,1,1,1102.0
1103,823,2025-04-16,referral,1,1,1,1103.0
1104,680,2025-04-16,seo,1,1,1,1104.0
1105,117,2025-04-17,organic,1,1,1,1105.0
1106,506,2025-04-17,seo,1,1,1,1106.0
1107,488,2025-04-17,ads_social,1,1,1,1107.0
1108,172,2025-04-17,ads_social,1,1,1,1108.0
1109,811,2025-04-17,organic,1,1,1,1109.0
1110,504,2025-04-17,ads_social,1,1,1,1110.0
1111,576,2025-04-17,partner,1,1,1,1111.0
1112,570,2025-04-18,partner,1,1,1,1112.0
1113,81,2025-04-18,partner,1,1,1,1113.0
1114,620,2025-04-18,ads_google,1,1,1,1114.0
1115,813,2025-04-18,seo,1,1,1,1115.0
1116,127,2025-04-18,ads_social,1,1,1,1116.0
1117,504,2025-04-19,ads_social,1,1,1,1117.0
1118,809,2025-04-19,organic,1,1,1,1118.0
1119,784,2025-04-20,ads_google,1,1,1,1119.0
1120,161,2025-04-21,ads_social,1,1,1,1120.0
1121,710,2025-04-21,organic,1,1,1,1121.0
1122,834,2025-04-21,ads_google,1,1,1,1122.0
